time                            horizontal-angle     elevation-angle
2020-11-10 12:07:53.066         120.000          45.000 
2020-11-10 12:07:54.067         120.000          45.000 
2020-11-10 12:07:55.067         120.000          45.000 
2020-11-10 12:07:56.068         120.000          45.000 
2020-11-10 12:07:57.068         120.000          45.000 
2020-11-10 12:07:58.069         120.000          45.000 
2020-11-10 12:07:59.069         120.000          45.000 
2020-11-10 12:08:00.070         120.000          45.000 
2020-11-10 12:08:01.070         120.000          45.000 
2020-11-10 12:08:02.071         120.000          45.000 
2020-11-10 12:08:03.071         120.000          45.000 
2020-11-10 12:08:04.072         120.000          45.000 
2020-11-10 12:08:05.072         120.000          45.000 
2020-11-10 12:08:06.073         120.000          45.000 
2020-11-10 12:08:07.074         120.000          45.000 
2020-11-10 12:08:08.074         120.000          45.000 
2020-11-10 12:08:09.075         120.000          45.000 
2020-11-10 12:08:10.075         120.000          45.000 
2020-11-10 12:08:11.076         120.000          45.000 
2020-11-10 12:08:12.076         120.000          45.000 
2020-11-10 12:08:13.077         120.000          45.000 
2020-11-10 12:08:14.077         120.000          45.000 
2020-11-10 12:08:15.078         120.000          45.000 
2020-11-10 12:08:16.078         120.000          45.000 
2020-11-10 12:08:17.079         120.000          45.000 
2020-11-10 12:08:18.079         120.000          45.000 
2020-11-10 12:08:19.080         120.000          45.000 
2020-11-10 12:08:20.080         120.000          45.000 
2020-11-10 12:08:21.081         120.000          45.000 
2020-11-10 12:08:22.081         120.000          45.000 
2020-11-10 12:08:23.082         120.000          45.000 
2020-11-10 12:08:24.082         120.000          45.000 
2020-11-10 12:08:25.083         120.000          45.000 
2020-11-10 12:08:26.083         120.000          45.000 
2020-11-10 12:08:27.084         120.000          45.000 
2020-11-10 12:08:28.084         120.000          45.000 
2020-11-10 12:08:29.085         120.000          45.000 
2020-11-10 12:08:30.085         120.000          45.000 
2020-11-10 12:08:31.086         120.000          45.000 
2020-11-10 12:08:32.086         120.000          45.000 
2020-11-10 12:08:33.087         120.000          45.000 
2020-11-10 12:08:34.087         120.000          45.000 
2020-11-10 12:08:35.087         120.000          45.000 
2020-11-10 12:08:36.088         120.000          45.000 
2020-11-10 12:08:37.088         120.000          45.000 
2020-11-10 12:08:38.089         120.000          45.000 
2020-11-10 12:08:39.089         120.000          45.000 
2020-11-10 12:08:40.090         120.000          45.000 
2020-11-10 12:08:41.090         120.000          45.000 
2020-11-10 12:08:42.091         120.000          45.000 
2020-11-10 12:08:43.091         120.000          45.000 
2020-11-10 12:08:44.092         120.000          45.000 
2020-11-10 12:08:45.092         120.000          45.000 
2020-11-10 12:08:46.093         120.000          45.000 
2020-11-10 12:08:47.093         120.000          45.000 
2020-11-10 12:08:48.094         120.000          45.000 
2020-11-10 12:08:49.094         120.000          45.000 
2020-11-10 12:08:50.095         120.000          45.000 
2020-11-10 12:08:51.096         120.000          45.000 
2020-11-10 12:08:52.096         120.000          45.000 
2020-11-10 12:08:53.097         120.000          45.000 
2020-11-10 12:08:54.097         120.000          45.000 
2020-11-10 12:08:55.097         120.000          45.000 
2020-11-10 12:08:56.098         120.000          45.000 
2020-11-10 12:08:57.099         120.000          45.000 
2020-11-10 12:08:58.099         120.000          45.000 
2020-11-10 12:08:59.100         120.000          45.000 
2020-11-10 12:09:00.100         120.000          45.000 
2020-11-10 12:09:01.101         120.000          45.000 
2020-11-10 12:09:02.101         120.000          45.000 
2020-11-10 12:09:03.102         120.000          45.000 
2020-11-10 12:09:04.102         120.000          45.000 
2020-11-10 12:09:05.103         120.000          45.000 
2020-11-10 12:09:06.103         120.000          45.000 
2020-11-10 12:09:07.104         120.000          45.000 
2020-11-10 12:09:08.104         120.000          45.000 
2020-11-10 12:09:09.105         120.000          45.000 
2020-11-10 12:09:10.105         120.000          45.000 
2020-11-10 12:09:11.106         120.000          45.000 
2020-11-10 12:09:12.106         120.000          45.000 
2020-11-10 12:09:13.107         120.000          45.000 
2020-11-10 12:09:14.107         120.000          45.000 
2020-11-10 12:09:15.108         120.000          45.000 
2020-11-10 12:09:16.108         120.000          45.000 
2020-11-10 12:09:17.109         120.000          45.000 
2020-11-10 12:09:18.109         120.000          45.000 
2020-11-10 12:09:19.110         120.000          45.000 
2020-11-10 12:09:20.110         120.000          45.000 
2020-11-10 12:09:21.111         120.000          45.000 
2020-11-10 12:09:22.111         120.000          45.000 
2020-11-10 12:09:23.112         120.000          45.000 
2020-11-10 12:09:24.112         120.000          45.000 
2020-11-10 12:09:25.113         120.000          45.000 
2020-11-10 12:09:26.113         120.000          45.000 
2020-11-10 12:09:27.114         120.000          45.000 
2020-11-10 12:09:28.114         120.000          45.000 
2020-11-10 12:09:29.115         120.000          45.000 
2020-11-10 12:09:30.115         120.000          45.000 
2020-11-10 12:09:31.116         120.000          45.000 
2020-11-10 12:09:32.116         120.000          45.000 
2020-11-10 12:09:33.117         120.000          45.000 
2020-11-10 12:09:34.117         120.000          45.000 
2020-11-10 12:09:35.118         120.000          45.000 
2020-11-10 12:09:36.118         120.000          45.000 
2020-11-10 12:09:37.119         120.000          45.000 
2020-11-10 12:09:38.119         120.000          45.000 
2020-11-10 12:09:39.120         120.000          45.000 
2020-11-10 12:09:40.120         120.000          45.000 
2020-11-10 12:09:41.121         120.000          45.000 
2020-11-10 12:09:42.121         120.000          45.000 
2020-11-10 12:09:43.122         120.000          45.000 
2020-11-10 12:09:44.122         120.000          45.000 
2020-11-10 12:09:45.123         120.000          45.000 
2020-11-10 12:09:46.123         120.000          45.000 
2020-11-10 12:09:47.124         120.000          45.000 
2020-11-10 12:09:48.124         120.000          45.000 
2020-11-10 12:09:49.125         120.000          45.000 
2020-11-10 12:09:50.125         120.000          45.000 
2020-11-10 12:09:51.126         120.000          45.000 
2020-11-10 12:09:52.126         120.000          45.000 
2020-11-10 12:09:53.127         120.000          45.000 
2020-11-10 12:09:54.127         120.000          45.000 
2020-11-10 12:09:55.128         120.000          45.000 
2020-11-10 12:09:56.128         120.000          45.000 
2020-11-10 12:09:57.129         121.482          45.000 
2020-11-10 12:09:58.129         127.450          45.000 
2020-11-10 12:09:59.130         135.407          45.000 
2020-11-10 12:10:00.130         143.259          45.000 
2020-11-10 12:10:01.131         148.616          45.000 
2020-11-10 12:10:02.132         149.950          45.000 
2020-11-10 12:10:03.133         150.000          45.000 
2020-11-10 12:10:04.133         150.000          45.000 
2020-11-10 12:10:05.134         150.000          45.000 
2020-11-10 12:10:06.134         150.000          45.000 
2020-11-10 12:10:07.135         150.000          45.000 
2020-11-10 12:10:08.135         150.000          45.000 
2020-11-10 12:10:09.136         150.000          45.000 
2020-11-10 12:10:10.136         150.000          45.000 
2020-11-10 12:10:11.137         150.000          45.000 
2020-11-10 12:10:12.137         150.000          45.000 
2020-11-10 12:10:13.138         150.000          45.000 
2020-11-10 12:10:14.139         150.000          45.000 
2020-11-10 12:10:15.139         150.000          45.000 
2020-11-10 12:10:16.139         150.000          45.000 
2020-11-10 12:10:17.140         150.000          45.000 
2020-11-10 12:10:18.140         150.000          45.000 
2020-11-10 12:10:19.141         150.000          45.000 
2020-11-10 12:10:20.141         150.000          45.000 
2020-11-10 12:10:21.142         150.000          45.000 
2020-11-10 12:10:22.143         150.000          45.000 
2020-11-10 12:10:23.143         150.000          45.000 
2020-11-10 12:10:24.143         150.000          45.000 
2020-11-10 12:10:25.144         150.000          45.000 
2020-11-10 12:10:26.144         150.000          45.000 
2020-11-10 12:10:27.145         150.000          45.000 
2020-11-10 12:10:28.146         150.000          45.000 
2020-11-10 12:10:29.146         150.000          45.000 
2020-11-10 12:10:30.146         150.000          45.000 
2020-11-10 12:10:31.147         150.000          45.000 
2020-11-10 12:10:32.147         150.000          45.000 
2020-11-10 12:10:33.148         150.000          45.000 
2020-11-10 12:10:34.148         150.000          45.000 
2020-11-10 12:10:35.149         150.000          45.000 
2020-11-10 12:10:36.149         150.000          45.000 
2020-11-10 12:10:37.150         150.000          45.000 
2020-11-10 12:10:38.150         150.000          45.000 
2020-11-10 12:10:39.151         150.000          45.000 
2020-11-10 12:10:40.151         150.000          45.000 
2020-11-10 12:10:41.152         150.000          45.000 
2020-11-10 12:10:42.153         150.000          45.000 
2020-11-10 12:10:43.153         150.000          45.000 
2020-11-10 12:10:44.153         150.000          45.000 
2020-11-10 12:10:45.154         150.000          45.000 
2020-11-10 12:10:46.155         150.000          45.000 
2020-11-10 12:10:47.155         150.000          45.000 
2020-11-10 12:10:48.155         150.000          45.000 
2020-11-10 12:10:49.156         150.000          45.000 
2020-11-10 12:10:50.157         150.000          45.000 
2020-11-10 12:10:51.157         150.000          45.000 
2020-11-10 12:10:52.158         150.000          45.000 
2020-11-10 12:10:53.158         150.000          45.000 
2020-11-10 12:10:54.159         150.000          45.000 
2020-11-10 12:10:55.159         150.000          45.000 
2020-11-10 12:10:56.160         150.000          45.000 
2020-11-10 12:10:57.160         150.000          45.000 
2020-11-10 12:10:58.161         150.000          45.000 
2020-11-10 12:10:59.161         150.000          45.000 
2020-11-10 12:11:00.162         150.000          45.000 
2020-11-10 12:11:01.162         150.000          45.000 
2020-11-10 12:11:02.163         150.000          45.000 
2020-11-10 12:11:03.163         150.000          45.000 
2020-11-10 12:11:04.164         150.000          45.000 
2020-11-10 12:11:05.164         150.000          45.000 
2020-11-10 12:11:06.165         150.000          45.000 
2020-11-10 12:11:07.165         150.000          45.000 
2020-11-10 12:11:08.166         150.000          45.000 
2020-11-10 12:11:09.166         150.000          45.000 
2020-11-10 12:11:10.167         150.000          45.000 
2020-11-10 12:11:11.167         150.000          45.000 
2020-11-10 12:11:12.168         150.000          45.000 
2020-11-10 12:11:13.168         150.000          45.000 
2020-11-10 12:11:14.169         150.000          45.000 
2020-11-10 12:11:15.169         150.000          45.000 
2020-11-10 12:11:16.170         150.000          45.000 
2020-11-10 12:11:17.170         150.000          45.000 
2020-11-10 12:11:18.171         150.000          45.000 
2020-11-10 12:11:19.171         150.000          45.000 
2020-11-10 12:11:20.172         150.000          45.000 
2020-11-10 12:11:21.173         150.000          45.000 
2020-11-10 12:11:22.173         150.000          45.000 
2020-11-10 12:11:23.174         150.000          45.000 
2020-11-10 12:11:24.174         150.000          45.000 
2020-11-10 12:11:25.175         150.000          45.000 
2020-11-10 12:11:26.175         150.000          45.000 
2020-11-10 12:11:27.176         150.000          45.000 
2020-11-10 12:11:28.176         150.000          45.000 
2020-11-10 12:11:29.177         150.000          45.000 
2020-11-10 12:11:30.177         150.000          45.000 
2020-11-10 12:11:31.178         150.000          45.000 
2020-11-10 12:11:32.178         150.000          45.000 
2020-11-10 12:11:33.179         150.000          45.000 
2020-11-10 12:11:34.179         150.000          45.000 
2020-11-10 12:11:35.180         150.000          45.000 
2020-11-10 12:11:36.180         150.000          45.000 
2020-11-10 12:11:37.181         150.000          45.000 
2020-11-10 12:11:38.181         150.000          45.000 
2020-11-10 12:11:39.182         150.000          45.000 
2020-11-10 12:11:40.182         150.000          45.000 
2020-11-10 12:11:41.183         150.000          45.000 
2020-11-10 12:11:42.183         150.000          45.000 
2020-11-10 12:11:43.183         150.000          45.000 
2020-11-10 12:11:44.184         150.000          45.000 
2020-11-10 12:11:45.185         150.000          45.000 
2020-11-10 12:11:46.185         150.000          45.000 
2020-11-10 12:11:47.186         150.000          45.000 
2020-11-10 12:11:48.186         150.000          45.000 
2020-11-10 12:11:49.187         150.000          45.000 
2020-11-10 12:11:50.187         150.000          45.000 
2020-11-10 12:11:51.188         150.000          45.000 
2020-11-10 12:11:52.188         150.000          45.000 
2020-11-10 12:11:53.189         150.000          45.000 
2020-11-10 12:11:54.189         150.000          45.000 
2020-11-10 12:11:55.190         150.000          45.000 
2020-11-10 12:11:56.190         150.000          45.000 
2020-11-10 12:11:57.191         150.000          45.000 
2020-11-10 12:11:58.191         150.000          45.000 
2020-11-10 12:11:59.192         150.000          45.000 
2020-11-10 12:12:00.192         150.000          45.000 
2020-11-10 12:12:01.193         150.000          45.000 
2020-11-10 12:12:02.193         150.000          45.000 
2020-11-10 12:12:03.194         150.000          45.000 
2020-11-10 12:12:04.194         150.000          45.000 
2020-11-10 12:12:05.195         150.000          45.000 
2020-11-10 12:12:06.195         150.000          45.000 
2020-11-10 12:12:07.195         150.000          45.000 
2020-11-10 12:12:08.196         150.000          45.000 
2020-11-10 12:12:09.196         150.000          45.000 
2020-11-10 12:12:10.197         150.000          45.000 
2020-11-10 12:12:11.197         150.000          45.000 
2020-11-10 12:12:12.198         150.000          45.000 
2020-11-10 12:12:13.198         150.000          45.000 
2020-11-10 12:12:14.199         150.000          45.000 
2020-11-10 12:12:15.199         150.000          45.000 
2020-11-10 12:12:16.200         150.000          45.000 
2020-11-10 12:12:17.200         150.000          45.000 
2020-11-10 12:12:18.201         150.000          45.000 
2020-11-10 12:12:19.201         150.000          45.000 
2020-11-10 12:12:20.202         150.000          45.000 
2020-11-10 12:12:21.202         150.000          45.000 
2020-11-10 12:12:22.203         150.000          45.000 
2020-11-10 12:12:23.203         150.000          45.000 
2020-11-10 12:12:24.204         150.000          45.000 
2020-11-10 12:12:25.204         150.000          45.000 
2020-11-10 12:12:26.205         150.000          45.000 
2020-11-10 12:12:27.205         150.000          45.000 
2020-11-10 12:12:28.206         150.000          45.000 
2020-11-10 12:12:29.206         150.000          45.000 
2020-11-10 12:12:30.206         150.000          45.000 
2020-11-10 12:12:31.207         150.000          45.000 
2020-11-10 12:12:32.207         150.000          45.000 
2020-11-10 12:12:33.208         150.000          45.000 
2020-11-10 12:12:34.208         150.000          45.000 
2020-11-10 12:12:35.209         150.000          45.000 
2020-11-10 12:12:36.209         150.000          45.000 
2020-11-10 12:12:37.210         150.000          45.000 
2020-11-10 12:12:38.210         150.000          45.000 
2020-11-10 12:12:39.211         150.000          45.000 
2020-11-10 12:12:40.211         150.000          45.000 
2020-11-10 12:12:41.212         150.000          45.000 
2020-11-10 12:12:42.212         150.000          45.000 
2020-11-10 12:12:43.213         150.000          45.000 
2020-11-10 12:12:44.213         150.000          45.000 
2020-11-10 12:12:45.213         150.000          45.000 
2020-11-10 12:12:46.214         150.000          45.000 
2020-11-10 12:12:47.214         150.000          45.000 
2020-11-10 12:12:48.215         150.000          45.000 
2020-11-10 12:12:49.215         150.000          45.000 
2020-11-10 12:12:50.216         150.000          45.000 
2020-11-10 12:12:51.216         150.000          45.000 
2020-11-10 12:12:52.217         150.000          45.000 
2020-11-10 12:12:53.217         150.000          45.000 
2020-11-10 12:12:54.218         150.000          45.000 
2020-11-10 12:12:55.218         150.000          45.000 
2020-11-10 12:12:56.219         150.000          45.000 
2020-11-10 12:12:57.219         150.000          45.000 
2020-11-10 12:12:58.220         150.000          45.000 
2020-11-10 12:12:59.220         150.000          45.000 
2020-11-10 12:13:00.220         150.000          45.000 
2020-11-10 12:13:01.221         150.000          45.000 
2020-11-10 12:13:02.222         150.000          45.000 
2020-11-10 12:13:03.222         150.000          45.000 
2020-11-10 12:13:04.222         150.000          45.000 
2020-11-10 12:13:05.223         150.000          45.000 
2020-11-10 12:13:06.223         150.000          45.000 
2020-11-10 12:13:07.224         150.000          45.000 
2020-11-10 12:13:08.224         150.000          45.000 
2020-11-10 12:13:09.225         150.000          45.000 
2020-11-10 12:13:10.225         150.000          45.000 
2020-11-10 12:13:11.226         150.000          45.000 
2020-11-10 12:13:12.226         150.000          45.000 
2020-11-10 12:13:13.227         150.000          45.000 
2020-11-10 12:13:14.227         150.000          45.000 
2020-11-10 12:13:15.227         150.000          45.000 
2020-11-10 12:13:16.228         150.000          45.000 
2020-11-10 12:13:17.228         150.000          45.000 
2020-11-10 12:13:18.229         150.000          45.000 
2020-11-10 12:13:19.229         150.000          45.000 
2020-11-10 12:13:20.230         150.000          45.000 
2020-11-10 12:13:21.230         150.000          45.000 
2020-11-10 12:13:22.231         150.000          45.000 
2020-11-10 12:13:23.231         150.000          45.000 
2020-11-10 12:13:24.232         150.000          45.000 
2020-11-10 12:13:25.232         150.000          45.000 
2020-11-10 12:13:26.233         150.000          45.000 
2020-11-10 12:13:27.233         150.000          45.000 
2020-11-10 12:13:28.234         150.000          45.000 
2020-11-10 12:13:29.234         150.000          45.000 
2020-11-10 12:13:30.234         150.000          45.000 
2020-11-10 12:13:31.235         150.000          45.000 
2020-11-10 12:13:32.236         150.000          45.000 
2020-11-10 12:13:33.236         150.000          45.000 
2020-11-10 12:13:34.237         150.000          45.000 
2020-11-10 12:13:35.237         150.000          45.000 
2020-11-10 12:13:36.237         150.000          45.000 
2020-11-10 12:13:37.238         150.000          45.000 
2020-11-10 12:13:38.238         150.000          45.000 
2020-11-10 12:13:39.239         150.000          45.000 
2020-11-10 12:13:40.239         150.000          45.000 
2020-11-10 12:13:41.240         150.000          45.000 
2020-11-10 12:13:42.240         150.000          45.000 
2020-11-10 12:13:43.241         150.000          45.000 
2020-11-10 12:13:44.241         150.000          45.000 
2020-11-10 12:13:45.242         150.000          45.000 
2020-11-10 12:13:46.242         150.000          45.000 
2020-11-10 12:13:47.243         150.000          45.000 
2020-11-10 12:13:48.243         150.000          45.000 
2020-11-10 12:13:49.244         150.000          45.000 
2020-11-10 12:13:50.244         150.000          45.000 
2020-11-10 12:13:51.244         150.000          45.000 
2020-11-10 12:13:52.245         150.000          45.000 
2020-11-10 12:13:53.245         150.000          45.000 
2020-11-10 12:13:54.246         150.000          45.000 
2020-11-10 12:13:55.246         150.000          45.000 
2020-11-10 12:13:56.247         150.000          45.000 
2020-11-10 12:13:57.247         150.000          45.000 
2020-11-10 12:13:58.248         150.000          45.000 
2020-11-10 12:13:59.248         150.000          45.000 
2020-11-10 12:14:00.249         150.000          45.000 
2020-11-10 12:14:01.249         150.000          45.000 
2020-11-10 12:14:02.250         150.000          45.000 
2020-11-10 12:14:03.250         150.000          45.000 
2020-11-10 12:14:04.251         150.000          45.000 
2020-11-10 12:14:05.251         150.000          45.000 
2020-11-10 12:14:06.252         150.000          45.000 
2020-11-10 12:14:07.252         150.000          45.000 
2020-11-10 12:14:08.253         150.000          45.000 
2020-11-10 12:14:09.253         150.000          45.000 
2020-11-10 12:14:10.254         150.000          45.000 
2020-11-10 12:14:11.254         150.000          45.000 
2020-11-10 12:14:12.255         150.000          45.000 
2020-11-10 12:14:13.255         150.000          45.000 
2020-11-10 12:14:14.256         150.000          45.000 
2020-11-10 12:14:15.256         150.000          45.000 
2020-11-10 12:14:16.257         150.000          45.000 
2020-11-10 12:14:17.257         150.000          45.000 
2020-11-10 12:14:18.258         150.000          45.000 
2020-11-10 12:14:19.258         150.000          45.000 
2020-11-10 12:14:20.259         150.000          45.000 
2020-11-10 12:14:21.259         150.000          45.000 
2020-11-10 12:14:22.260         150.000          45.000 
2020-11-10 12:14:23.260         150.000          45.000 
2020-11-10 12:14:24.261         150.000          45.000 
2020-11-10 12:14:25.261         150.000          45.000 
2020-11-10 12:14:26.262         150.000          45.000 
2020-11-10 12:14:27.262         150.000          45.000 
2020-11-10 12:14:28.263         150.000          45.000 
2020-11-10 12:14:29.263         150.000          45.000 
2020-11-10 12:14:30.264         150.000          45.000 
2020-11-10 12:14:31.264         150.000          45.000 
2020-11-10 12:14:32.265         150.000          45.000 
2020-11-10 12:14:33.265         150.000          45.000 
2020-11-10 12:14:34.266         150.000          45.000 
2020-11-10 12:14:35.266         150.000          45.000 
2020-11-10 12:14:36.267         150.000          45.000 
2020-11-10 12:14:37.267         150.000          45.000 
2020-11-10 12:14:38.268         150.000          45.000 
2020-11-10 12:14:39.268         150.000          45.000 
2020-11-10 12:14:40.268         150.000          45.000 
2020-11-10 12:14:41.269         150.000          45.000 
2020-11-10 12:14:42.269         150.000          45.000 
2020-11-10 12:14:43.270         150.000          45.000 
2020-11-10 12:14:44.270         150.000          45.000 
2020-11-10 12:14:45.271         150.000          45.000 
2020-11-10 12:14:46.271         150.000          45.000 
2020-11-10 12:14:47.272         150.000          45.000 
2020-11-10 12:14:48.272         150.000          45.000 
2020-11-10 12:14:49.273         150.000          45.000 
2020-11-10 12:14:50.273         150.000          45.000 
2020-11-10 12:14:51.274         150.000          45.000 
2020-11-10 12:14:52.274         150.000          45.000 
2020-11-10 12:14:53.275         150.000          45.000 
2020-11-10 12:14:54.275         150.000          45.000 
2020-11-10 12:14:55.276         150.000          45.000 
2020-11-10 12:14:56.276         150.000          45.000 
2020-11-10 12:14:57.277         150.000          45.000 
2020-11-10 12:14:58.277         150.000          45.000 
2020-11-10 12:14:59.278         150.000          45.000 
2020-11-10 12:15:00.278         150.000          45.000 
2020-11-10 12:15:01.279         150.000          45.000 
2020-11-10 12:15:02.279         150.000          45.000 
2020-11-10 12:15:03.280         150.000          45.000 
2020-11-10 12:15:04.280         150.000          45.000 
2020-11-10 12:15:05.281         150.000          45.000 
2020-11-10 12:15:06.281         150.000          45.000 
2020-11-10 12:15:07.282         150.000          45.000 
2020-11-10 12:15:08.282         150.000          45.000 
2020-11-10 12:15:09.283         150.000          45.000 
2020-11-10 12:15:10.283         150.000          45.000 
2020-11-10 12:15:11.284         150.000          45.000 
2020-11-10 12:15:12.284         150.000          45.000 
2020-11-10 12:15:13.285         150.000          45.000 
2020-11-10 12:15:14.285         150.000          45.000 
2020-11-10 12:15:15.286         150.000          45.000 
2020-11-10 12:15:16.286         150.000          45.000 
2020-11-10 12:15:17.287         150.000          45.000 
2020-11-10 12:15:18.287         150.000          45.000 
2020-11-10 12:15:19.288         150.000          45.000 
2020-11-10 12:15:20.288         150.000          45.000 
2020-11-10 12:15:21.289         150.000          45.000 
2020-11-10 12:15:22.289         150.000          45.000 
2020-11-10 12:15:23.290         150.000          45.000 
2020-11-10 12:15:24.290         150.000          45.000 
2020-11-10 12:15:25.291         151.127          45.000 
2020-11-10 12:15:26.291         156.692          45.000 
2020-11-10 12:15:27.292         164.604          45.000 
2020-11-10 12:15:28.292         172.520          45.000 
2020-11-10 12:15:29.293         178.284          45.000 
2020-11-10 12:15:30.293         179.920          45.000 
2020-11-10 12:15:31.293         180.000          45.000 
2020-11-10 12:15:32.294         180.000          45.000 
2020-11-10 12:15:33.294         180.000          45.000 
2020-11-10 12:15:34.295         180.000          45.000 
2020-11-10 12:15:35.295         180.000          45.000 
2020-11-10 12:15:36.296         180.000          45.000 
2020-11-10 12:15:37.296         180.000          45.000 
2020-11-10 12:15:38.297         180.000          45.000 
2020-11-10 12:15:39.297         180.000          45.000 
2020-11-10 12:15:40.298         180.000          45.000 
2020-11-10 12:15:41.298         180.000          45.000 
2020-11-10 12:15:42.299         180.000          45.000 
2020-11-10 12:15:43.299         180.000          45.000 
2020-11-10 12:15:44.300         180.000          45.000 
2020-11-10 12:15:45.300         180.000          45.000 
2020-11-10 12:15:46.301         180.000          45.000 
2020-11-10 12:15:47.301         180.000          45.000 
2020-11-10 12:15:48.302         180.000          45.000 
2020-11-10 12:15:49.302         180.000          45.000 
2020-11-10 12:15:50.303         180.000          45.000 
2020-11-10 12:15:51.303         180.000          45.000 
2020-11-10 12:15:52.304         180.000          45.000 
2020-11-10 12:15:53.304         180.000          45.000 
2020-11-10 12:15:54.305         180.000          45.000 
2020-11-10 12:15:55.305         180.000          45.000 
2020-11-10 12:15:56.306         180.000          45.000 
2020-11-10 12:15:57.306         180.000          45.000 
2020-11-10 12:15:58.307         180.000          45.000 
2020-11-10 12:15:59.307         180.000          45.000 
2020-11-10 12:16:00.308         180.000          45.000 
2020-11-10 12:16:01.308         180.000          45.000 
2020-11-10 12:16:02.308         180.000          45.000 
2020-11-10 12:16:03.309         180.000          45.000 
2020-11-10 12:16:04.309         180.000          45.000 
2020-11-10 12:16:05.310         180.000          45.000 
2020-11-10 12:16:06.311         180.000          45.000 
2020-11-10 12:16:07.311         180.000          45.000 
2020-11-10 12:16:08.312         180.000          45.000 
2020-11-10 12:16:09.312         180.000          45.000 
2020-11-10 12:16:10.312         180.000          45.000 
2020-11-10 12:16:11.313         180.000          45.000 
2020-11-10 12:16:12.313         180.000          45.000 
2020-11-10 12:16:13.314         180.000          45.000 
2020-11-10 12:16:14.314         180.000          45.000 
2020-11-10 12:16:15.315         180.000          45.000 
2020-11-10 12:16:16.315         180.000          45.000 
2020-11-10 12:16:17.316         180.000          45.000 
2020-11-10 12:16:18.316         180.000          45.000 
2020-11-10 12:16:19.317         180.000          45.000 
2020-11-10 12:16:20.318         180.000          45.000 
2020-11-10 12:16:21.318         180.000          45.000 
2020-11-10 12:16:22.319         180.000          45.000 
2020-11-10 12:16:23.319         180.000          45.000 
2020-11-10 12:16:24.320         180.000          45.000 
2020-11-10 12:16:25.320         180.000          45.000 
2020-11-10 12:16:26.321         180.000          45.000 
2020-11-10 12:16:27.321         180.000          45.000 
2020-11-10 12:16:28.322         180.000          45.000 
2020-11-10 12:16:29.322         180.000          45.000 
2020-11-10 12:16:30.323         180.000          45.000 
2020-11-10 12:16:31.323         180.000          45.000 
2020-11-10 12:16:32.324         180.000          45.000 
2020-11-10 12:16:33.324         180.000          45.000 
2020-11-10 12:16:34.324         180.000          45.000 
2020-11-10 12:16:35.325         180.000          45.000 
2020-11-10 12:16:36.325         180.000          45.000 
2020-11-10 12:16:37.326         180.000          45.000 
2020-11-10 12:16:38.326         180.000          45.000 
2020-11-10 12:16:39.327         180.000          45.000 
2020-11-10 12:16:40.327         180.000          45.000 
2020-11-10 12:16:41.328         180.000          45.000 
2020-11-10 12:16:42.328         180.000          45.000 
2020-11-10 12:16:43.329         180.000          45.000 
2020-11-10 12:16:44.329         180.000          45.000 
2020-11-10 12:16:45.330         180.000          45.000 
2020-11-10 12:16:46.330         180.000          45.000 
2020-11-10 12:16:47.331         180.000          45.000 
2020-11-10 12:16:48.331         180.000          45.000 
2020-11-10 12:16:49.332         180.000          45.000 
2020-11-10 12:16:50.332         180.000          45.000 
2020-11-10 12:16:51.333         180.000          45.000 
2020-11-10 12:16:52.333         180.000          45.000 
2020-11-10 12:16:53.334         180.000          45.000 
2020-11-10 12:16:54.334         180.000          45.000 
2020-11-10 12:16:55.335         180.000          45.000 
2020-11-10 12:16:56.335         180.000          45.000 
2020-11-10 12:16:57.336         180.000          45.000 
2020-11-10 12:16:58.337         180.000          45.000 
2020-11-10 12:16:59.337         180.000          45.000 
2020-11-10 12:17:00.338         180.000          45.000 
2020-11-10 12:17:01.338         180.000          45.000 
2020-11-10 12:17:02.339         180.000          45.000 
2020-11-10 12:17:03.339         180.000          45.000 
2020-11-10 12:17:04.340         180.000          45.000 
2020-11-10 12:17:05.340         180.000          45.000 
2020-11-10 12:17:06.341         180.000          45.000 
2020-11-10 12:17:07.341         180.000          45.000 
2020-11-10 12:17:08.342         180.000          45.000 
2020-11-10 12:17:09.342         180.000          45.000 
2020-11-10 12:17:10.343         180.000          45.000 
2020-11-10 12:17:11.343         180.000          45.000 
2020-11-10 12:17:12.344         180.000          45.000 
2020-11-10 12:17:13.344         180.000          45.000 
2020-11-10 12:17:14.345         180.000          45.000 
2020-11-10 12:17:15.345         180.000          45.000 
2020-11-10 12:17:16.346         180.000          45.000 
2020-11-10 12:17:17.346         180.000          45.000 
2020-11-10 12:17:18.347         180.000          45.000 
2020-11-10 12:17:19.347         180.000          45.000 
2020-11-10 12:17:20.348         180.000          45.000 
2020-11-10 12:17:21.348         180.000          45.000 
2020-11-10 12:17:22.349         180.000          45.000 
2020-11-10 12:17:23.349         180.000          45.000 
2020-11-10 12:17:24.350         180.000          45.000 
2020-11-10 12:17:25.350         180.000          45.000 
2020-11-10 12:17:26.351         180.000          45.000 
2020-11-10 12:17:27.351         180.000          45.000 
2020-11-10 12:17:28.352         180.000          45.000 
2020-11-10 12:17:29.352         180.000          45.000 
2020-11-10 12:17:30.353         180.000          45.000 
2020-11-10 12:17:31.353         180.000          45.000 
2020-11-10 12:17:32.354         180.000          45.000 
2020-11-10 12:17:33.354         180.000          45.000 
2020-11-10 12:17:34.355         180.000          45.000 
